,date,team_name,games,minutes,field_goals,field_goal_attempts,field_goal_percentage,three_points,three_point_attempts,three_point_percentage,two_points,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turn_overs,personal_fouls,points
9624,2018-4-9,San Antonio Spurs,80,19250,3131,6825,0.459,682,1926,0.354,2449,4899,0.5,1284,1667,0.77,826,2717,3543,1828,613,1015,1378,8228
9625,2018-4-9,Dallas Mavericks,81,19565,3091,6944,0.445,959,2655,0.361,2132,4289,0.497,1152,1508,0.764,648,2695,3343,1838,570,957,1559,8293
9626,2018-4-9,Memphis Grizzlies,80,19225,2934,6612,0.444,740,2103,0.352,2194,4509,0.487,1320,1687,0.782,760,2487,3247,1725,593,1152,1858,7928
9627,2018-4-9,Sacramento Kings,80,19275,3108,6902,0.45,723,1923,0.376,2385,4979,0.479,984,1334,0.738,759,2503,3262,1731,633,1060,1601,7923
9628,2018-4-10,Golden State Warriors,81,19490,3479,6894,0.505,921,2350,0.392,2558,4544,0.563,1346,1652,0.815,682,2847,3529,2388,649,1215,1588,9225
9629,2018-4-10,Houston Rockets,80,19275,3106,6736,0.461,1227,3377,0.363,1879,3359,0.559,1586,2033,0.78,723,2752,3475,1737,688,1049,1554,9025
9630,2018-4-10,Toronto Raptors,81,19565,3341,7077,0.472,959,2673,0.359,2382,4404,0.541,1406,1769,0.795,791,2769,3560,1971,621,1032,1760,9047
9631,2018-4-10,New Orleans Pelicans,81,19715,3448,7153,0.482,832,2293,0.363,2616,4860,0.538,1311,1697,0.773,701,2884,3585,2165,646,1163,1550,9039
9632,2018-4-10,Cleveland Cavaliers,81,19490,3274,6856,0.478,975,2612,0.373,2299,4244,0.542,1470,1881,0.781,677,2730,3407,1901,573,1077,1508,8993
9633,2018-4-10,Denver Nuggets,81,19615,3297,7012,0.47,927,2504,0.37,2370,4508,0.526,1393,1815,0.767,892,2711,3603,2039,623,1163,1511,8914
9634,2018-4-10,Minnesota Timberwolves,81,19540,3323,6974,0.476,649,1822,0.356,2674,5152,0.519,1573,1955,0.805,840,2561,3401,1837,679,955,1476,8868
9635,2018-4-10,Philadelphia 76ers,80,19300,3254,6906,0.471,869,2372,0.366,2385,4534,0.526,1376,1823,0.755,865,2913,3778,2157,660,1271,1774,8753
9636,2018-4-10,Los Angeles Clippers,81,19465,3261,6921,0.471,771,2178,0.354,2490,4743,0.525,1544,2067,0.747,824,2733,3557,1805,619,1137,1621,8837
9637,2018-4-10,Los Angeles Lakers,80,19425,3258,7070,0.461,795,2309,0.344,2463,4761,0.517,1337,1879,0.712,857,2849,3706,1902,611,1222,1696,8648
9638,2018-4-10,Charlotte Hornets,81,19540,3151,7007,0.45,806,2191,0.368,2345,4816,0.487,1647,2204,0.747,813,2859,3672,1743,554,1005,1402,8755
9639,2018-4-10,Oklahoma City Thunder,81,19590,3224,7135,0.452,861,2447,0.352,2363,4688,0.504,1398,1955,0.715,1016,2634,3650,1718,735,1088,1631,8707
9640,2018-4-10,Washington Wizards,80,19375,3201,6840,0.468,789,2109,0.374,2412,4731,0.51,1346,1738,0.774,795,2640,3435,2016,632,1120,1697,8537
9641,2018-4-10,Brooklyn Nets,81,19615,3099,7023,0.441,1030,2884,0.357,2069,4139,0.5,1416,1834,0.772,782,2817,3599,1915,502,1152,1676,8644
9642,2018-4-10,Milwaukee Bucks,81,19590,3220,6717,0.479,711,1999,0.356,2509,4718,0.532,1485,1900,0.782,678,2546,3224,1883,716,1058,1735,8636
9643,2018-4-10,Portland Trail Blazers,81,19515,3181,7043,0.452,836,2284,0.366,2345,4759,0.493,1361,1699,0.801,828,2854,3682,1580,564,1057,1577,8559
9644,2018-4-10,Indiana Pacers,81,19515,3305,6984,0.473,733,1979,0.37,2572,5005,0.514,1220,1565,0.78,775,2644,3419,1797,718,1041,1527,8563
9645,2018-4-10,New York Knicks,81,19590,3291,7109,0.463,661,1887,0.35,2630,5222,0.504,1213,1544,0.786,851,2721,3572,1882,542,1149,1660,8456
9646,2018-4-10,Utah Jazz,80,19275,3058,6618,0.462,866,2367,0.366,2192,4251,0.516,1346,1729,0.778,714,2726,3440,1796,693,1126,1569,8328
9647,2018-4-10,Boston Celtics,80,19325,3062,6786,0.451,920,2435,0.378,2142,4351,0.492,1274,1655,0.77,734,2805,3539,1798,584,1063,1586,8318
9648,2018-4-10,Phoenix Suns,81,19465,3105,7065,0.439,750,2260,0.332,2355,4805,0.49,1438,1942,0.74,837,2735,3572,1708,564,1221,1791,8398
9649,2018-4-10,Detroit Pistons,81,19565,3161,7040,0.449,871,2338,0.373,2290,4702,0.487,1197,1611,0.743,823,2716,3539,1841,616,1035,1487,8390
9650,2018-4-10,Orlando Magic,81,19490,3149,6965,0.452,831,2373,0.35,2318,4592,0.505,1249,1651,0.757,716,2656,3372,1901,616,1127,1553,8378
9651,2018-4-10,Miami Heat,81,19665,3138,6891,0.455,892,2480,0.36,2246,4411,0.509,1196,1581,0.756,744,2764,3508,1836,612,1110,1630,8364
9652,2018-4-10,Atlanta Hawks,81,19465,3089,6916,0.447,904,2507,0.361,2185,4409,0.496,1280,1628,0.786,734,2662,3396,1919,628,1220,1582,8362
9653,2018-4-10,Chicago Bulls,81,19615,3138,7200,0.436,895,2516,0.356,2243,4684,0.479,1182,1558,0.759,778,2845,3623,1902,618,1072,1557,8353
9654,2018-4-10,San Antonio Spurs,81,19490,3165,6907,0.458,688,1953,0.352,2477,4954,0.5,1308,1696,0.771,837,2751,3588,1846,619,1023,1392,8326
9655,2018-4-10,Dallas Mavericks,81,19565,3091,6944,0.445,959,2655,0.361,2132,4289,0.497,1152,1508,0.764,648,2695,3343,1838,570,957,1559,8293
9656,2018-4-10,Memphis Grizzlies,81,19465,2969,6697,0.443,745,2121,0.351,2224,4576,0.486,1339,1708,0.784,770,2512,3282,1745,604,1169,1878,8022
9657,2018-4-10,Sacramento Kings,81,19515,3141,6983,0.45,731,1941,0.377,2410,5042,0.478,995,1351,0.736,771,2536,3307,1747,637,1072,1625,8008
9658,2018-4-11,Golden State Warriors,82,19730,3509,6980,0.503,926,2369,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,1230,1606,9304
9659,2018-4-11,Houston Rockets,81,19515,3143,6824,0.461,1243,3424,0.363,1900,3400,0.559,1601,2049,0.781,731,2793,3524,1756,697,1067,1573,9130
9660,2018-4-11,Toronto Raptors,81,19565,3341,7077,0.472,959,2673,0.359,2382,4404,0.541,1406,1769,0.795,791,2769,3560,1971,621,1032,1760,9047
9661,2018-4-11,New Orleans Pelicans,81,19715,3448,7153,0.482,832,2293,0.363,2616,4860,0.538,1311,1697,0.773,701,2884,3585,2165,646,1163,1550,9039
9662,2018-4-11,Cleveland Cavaliers,81,19490,3274,6856,0.478,975,2612,0.373,2299,4244,0.542,1470,1881,0.781,677,2730,3407,1901,573,1077,1508,8993
9663,2018-4-11,Denver Nuggets,81,19615,3297,7012,0.47,927,2504,0.37,2370,4508,0.526,1393,1815,0.767,892,2711,3603,2039,623,1163,1511,8914
9664,2018-4-11,Philadelphia 76ers,81,19540,3297,6993,0.471,886,2409,0.368,2411,4584,0.526,1394,1853,0.752,876,2956,3832,2186,667,1289,1796,8874
9665,2018-4-11,Minnesota Timberwolves,81,19540,3323,6974,0.476,649,1822,0.356,2674,5152,0.519,1573,1955,0.805,840,2561,3401,1837,679,955,1476,8868
9666,2018-4-11,Los Angeles Clippers,81,19465,3261,6921,0.471,771,2178,0.354,2490,4743,0.525,1544,2067,0.747,824,2733,3557,1805,619,1137,1621,8837
9667,2018-4-11,Charlotte Hornets,82,19780,3197,7106,0.45,824,2233,0.369,2373,4873,0.487,1656,2216,0.747,826,2901,3727,1770,559,1011,1410,8874
9668,2018-4-11,Los Angeles Lakers,81,19665,3296,7160,0.46,805,2345,0.343,2491,4815,0.517,1350,1894,0.713,866,2887,3753,1924,625,1239,1715,8747
9669,2018-4-11,Oklahoma City Thunder,81,19590,3224,7135,0.452,861,2447,0.352,2363,4688,0.504,1398,1955,0.715,1016,2634,3650,1718,735,1088,1631,8707
9670,2018-4-11,Washington Wizards,81,19615,3242,6923,0.468,804,2139,0.376,2438,4784,0.51,1362,1758,0.775,805,2681,3486,2048,640,1140,1721,8650
9671,2018-4-11,Brooklyn Nets,81,19615,3099,7023,0.441,1030,2884,0.357,2069,4139,0.5,1416,1834,0.772,782,2817,3599,1915,502,1152,1676,8644
9672,2018-4-11,Milwaukee Bucks,81,19590,3220,6717,0.479,711,1999,0.356,2509,4718,0.532,1485,1900,0.782,678,2546,3224,1883,716,1058,1735,8636
9673,2018-4-11,Portland Trail Blazers,81,19515,3181,7043,0.452,836,2284,0.366,2345,4759,0.493,1361,1699,0.801,828,2854,3682,1580,564,1057,1577,8559
9674,2018-4-11,Indiana Pacers,82,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,1048,1543,8656
9675,2018-4-11,New York Knicks,81,19590,3291,7109,0.463,661,1887,0.35,2630,5222,0.504,1213,1544,0.786,851,2721,3572,1882,542,1149,1660,8456
9676,2018-4-11,Utah Jazz,81,19515,3106,6708,0.463,879,2402,0.366,2227,4306,0.517,1356,1742,0.778,726,2768,3494,1821,703,1141,1589,8447
9677,2018-4-11,Phoenix Suns,82,19705,3153,7141,0.442,763,2286,0.334,2390,4855,0.492,1453,1963,0.74,842,2776,3618,1743,569,1235,1807,8522
9678,2018-4-11,Boston Celtics,81,19565,3095,6873,0.45,933,2468,0.378,2162,4405,0.491,1296,1682,0.771,747,2836,3583,1820,598,1079,1604,8419
9679,2018-4-11,Detroit Pistons,81,19565,3161,7040,0.449,871,2338,0.373,2290,4702,0.487,1197,1611,0.743,823,2716,3539,1841,616,1035,1487,8390
9680,2018-4-11,Atlanta Hawks,82,19705,3130,7014,0.446,917,2544,0.36,2213,4470,0.495,1298,1654,0.785,742,2693,3435,1946,638,1230,1606,8475
9681,2018-4-11,Orlando Magic,81,19490,3149,6965,0.452,831,2373,0.35,2318,4592,0.505,1249,1651,0.757,716,2656,3372,1901,616,1127,1553,8378
9682,2018-4-11,Miami Heat,81,19665,3138,6891,0.455,892,2480,0.36,2246,4411,0.509,1196,1581,0.756,744,2764,3508,1836,612,1110,1630,8364
9683,2018-4-11,Chicago Bulls,81,19615,3138,7200,0.436,895,2516,0.356,2243,4684,0.479,1182,1558,0.759,778,2845,3623,1902,618,1072,1557,8353
9684,2018-4-11,San Antonio Spurs,81,19490,3165,6907,0.458,688,1953,0.352,2477,4954,0.5,1308,1696,0.771,837,2751,3588,1846,619,1023,1392,8326
9685,2018-4-11,Dallas Mavericks,82,19805,3128,7041,0.444,967,2688,0.36,2161,4353,0.496,1167,1530,0.763,666,2717,3383,1858,578,965,1578,8390
9686,2018-4-11,Memphis Grizzlies,81,19465,2969,6697,0.443,745,2121,0.351,2224,4576,0.486,1339,1708,0.784,770,2512,3282,1745,604,1169,1878,8022
9687,2018-4-11,Sacramento Kings,81,19515,3141,6983,0.45,731,1941,0.377,2410,5042,0.478,995,1351,0.736,771,2536,3307,1747,637,1072,1625,8008
9688,2018-4-12,Golden State Warriors,82,19730,3509,6980,0.503,926,2369,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,1230,1606,9304
9689,2018-4-12,Houston Rockets,82,19755,3174,6906,0.46,1256,3470,0.362,1918,3436,0.558,1609,2061,0.781,739,2825,3564,1767,699,1081,1597,9213
9690,2018-4-12,New Orleans Pelicans,82,19955,3500,7241,0.483,837,2312,0.362,2663,4929,0.54,1324,1716,0.772,712,2924,3636,2195,657,1182,1570,9161
9691,2018-4-12,Toronto Raptors,82,19830,3383,7169,0.472,968,2703,0.358,2415,4466,0.541,1422,1790,0.794,800,2807,3607,1995,626,1045,1784,9156
9692,2018-4-12,Cleveland Cavaliers,82,19730,3311,6950,0.476,981,2636,0.372,2330,4314,0.54,1488,1909,0.779,694,2761,3455,1916,582,1091,1523,9091
9693,2018-4-12,Denver Nuggets,82,19880,3338,7102,0.47,940,2536,0.371,2398,4566,0.525,1404,1833,0.766,902,2748,3650,2058,627,1175,1533,9020
9694,2018-4-12,Philadelphia 76ers,82,19780,3349,7098,0.472,901,2445,0.369,2448,4653,0.526,1405,1868,0.752,893,2996,3889,2221,682,1301,1813,9004
9695,2018-4-12,Minnesota Timberwolves,82,19805,3365,7063,0.476,658,1845,0.357,2707,5218,0.519,1592,1980,0.804,848,2593,3441,1861,689,963,1495,8980
9696,2018-4-12,Los Angeles Clippers,82,19705,3302,7004,0.471,777,2196,0.354,2525,4808,0.525,1556,2095,0.743,832,2766,3598,1832,627,1154,1638,8937
9697,2018-4-12,Charlotte Hornets,82,19780,3197,7106,0.45,824,2233,0.369,2373,4873,0.487,1656,2216,0.747,826,2901,3727,1770,559,1011,1410,8874
9698,2018-4-12,Los Angeles Lakers,82,19905,3338,7248,0.461,822,2384,0.345,2516,4864,0.517,1364,1910,0.714,876,2926,3802,1949,633,1256,1738,8862
9699,2018-4-12,Oklahoma City Thunder,82,19830,3271,7220,0.453,881,2490,0.354,2390,4730,0.505,1421,1987,0.715,1024,2671,3695,1750,743,1102,1654,8844
9700,2018-4-12,Washington Wizards,82,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,1378,1785,0.772,823,2713,3536,2065,645,1152,1746,8742
9701,2018-4-12,Brooklyn Nets,82,19855,3136,7114,0.441,1041,2924,0.356,2095,4190,0.5,1428,1850,0.772,792,2851,3643,1942,512,1167,1688,8741
9702,2018-4-12,Milwaukee Bucks,82,19830,3257,6807,0.478,718,2024,0.355,2539,4783,0.531,1499,1916,0.782,688,2579,3267,1905,722,1078,1752,8731
9703,2018-4-12,Portland Trail Blazers,82,19755,3222,7132,0.452,845,2308,0.366,2377,4824,0.493,1372,1715,0.8,835,2893,3728,1599,573,1067,1599,8661
9704,2018-4-12,Indiana Pacers,82,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,1048,1543,8656
9705,2018-4-12,New York Knicks,82,19830,3334,7194,0.463,673,1914,0.352,2661,5280,0.504,1225,1557,0.787,859,2752,3611,1912,552,1164,1682,8566
9706,2018-4-12,Utah Jazz,82,19755,3139,6797,0.462,887,2425,0.366,2252,4372,0.515,1375,1766,0.779,740,2807,3547,1839,708,1155,1608,8540
9707,2018-4-12,Boston Celtics,82,19805,3141,6975,0.45,939,2492,0.377,2202,4483,0.491,1308,1697,0.771,767,2878,3645,1842,604,1092,1618,8529
9708,2018-4-12,Phoenix Suns,82,19705,3153,7141,0.442,763,2286,0.334,2390,4855,0.492,1453,1963,0.74,842,2776,3618,1743,569,1235,1807,8522
9709,2018-4-12,Detroit Pistons,82,19805,3208,7129,0.45,886,2373,0.373,2322,4756,0.488,1207,1621,0.745,830,2756,3586,1868,628,1046,1508,8509
9710,2018-4-12,Atlanta Hawks,82,19705,3130,7014,0.446,917,2544,0.36,2213,4470,0.495,1298,1654,0.785,742,2693,3435,1946,638,1230,1606,8475
9711,2018-4-12,Orlando Magic,82,19730,3182,7042,0.452,844,2405,0.351,2338,4637,0.504,1271,1678,0.757,722,2692,3414,1921,622,1143,1580,8479
9712,2018-4-12,Miami Heat,82,19930,3184,6997,0.455,903,2506,0.36,2281,4491,0.508,1209,1601,0.755,763,2801,3564,1862,620,1119,1648,8480
9713,2018-4-12,Chicago Bulls,82,19855,3170,7286,0.435,906,2550,0.355,2264,4736,0.478,1194,1576,0.758,790,2873,3663,1923,626,1090,1572,8440
9714,2018-4-12,San Antonio Spurs,82,19730,3202,6999,0.457,696,1977,0.352,2506,5022,0.499,1324,1715,0.772,849,2777,3626,1868,628,1040,1409,8424
9715,2018-4-12,Dallas Mavericks,82,19805,3128,7041,0.444,967,2688,0.36,2161,4353,0.496,1167,1530,0.763,666,2717,3383,1858,578,965,1578,8390
9716,2018-4-12,Memphis Grizzlies,82,19705,3013,6788,0.444,758,2152,0.352,2255,4636,0.486,1361,1732,0.786,779,2544,3323,1767,613,1182,1900,8145
9717,2018-4-12,Sacramento Kings,82,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,1008,1371,0.735,777,2578,3355,1769,643,1083,1639,8104
9718,2018-4-13,Golden State Warriors,82,19730,3509,6980,0.503,926,2369,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,1230,1606,9304
9719,2018-4-13,Houston Rockets,82,19755,3174,6906,0.46,1256,3470,0.362,1918,3436,0.558,1609,2061,0.781,739,2825,3564,1767,699,1081,1597,9213
9720,2018-4-13,New Orleans Pelicans,82,19955,3500,7241,0.483,837,2312,0.362,2663,4929,0.54,1324,1716,0.772,712,2924,3636,2195,657,1182,1570,9161
9721,2018-4-13,Toronto Raptors,82,19830,3383,7169,0.472,968,2703,0.358,2415,4466,0.541,1422,1790,0.794,800,2807,3607,1995,626,1045,1784,9156
9722,2018-4-13,Cleveland Cavaliers,82,19730,3311,6950,0.476,981,2636,0.372,2330,4314,0.54,1488,1909,0.779,694,2761,3455,1916,582,1091,1523,9091
9723,2018-4-13,Denver Nuggets,82,19880,3338,7102,0.47,940,2536,0.371,2398,4566,0.525,1404,1833,0.766,902,2748,3650,2058,627,1175,1533,9020
9724,2018-4-13,Philadelphia 76ers,82,19780,3349,7098,0.472,901,2445,0.369,2448,4653,0.526,1405,1868,0.752,893,2996,3889,2221,682,1301,1813,9004
9725,2018-4-13,Minnesota Timberwolves,82,19805,3365,7063,0.476,658,1845,0.357,2707,5218,0.519,1592,1980,0.804,848,2593,3441,1861,689,963,1495,8980
9726,2018-4-13,Los Angeles Clippers,82,19705,3302,7004,0.471,777,2196,0.354,2525,4808,0.525,1556,2095,0.743,832,2766,3598,1832,627,1154,1638,8937
9727,2018-4-13,Charlotte Hornets,82,19780,3197,7106,0.45,824,2233,0.369,2373,4873,0.487,1656,2216,0.747,826,2901,3727,1770,559,1011,1410,8874
9728,2018-4-13,Los Angeles Lakers,82,19905,3338,7248,0.461,822,2384,0.345,2516,4864,0.517,1364,1910,0.714,876,2926,3802,1949,633,1256,1738,8862
9729,2018-4-13,Oklahoma City Thunder,82,19830,3271,7220,0.453,881,2490,0.354,2390,4730,0.505,1421,1987,0.715,1024,2671,3695,1750,743,1102,1654,8844
9730,2018-4-13,Washington Wizards,82,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,1378,1785,0.772,823,2713,3536,2065,645,1152,1746,8742
9731,2018-4-13,Brooklyn Nets,82,19855,3136,7114,0.441,1041,2924,0.356,2095,4190,0.5,1428,1850,0.772,792,2851,3643,1942,512,1167,1688,8741
9732,2018-4-13,Milwaukee Bucks,82,19830,3257,6807,0.478,718,2024,0.355,2539,4783,0.531,1499,1916,0.782,688,2579,3267,1905,722,1078,1752,8731
9733,2018-4-13,Portland Trail Blazers,82,19755,3222,7132,0.452,845,2308,0.366,2377,4824,0.493,1372,1715,0.8,835,2893,3728,1599,573,1067,1599,8661
9734,2018-4-13,Indiana Pacers,82,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,1048,1543,8656
9735,2018-4-13,New York Knicks,82,19830,3334,7194,0.463,673,1914,0.352,2661,5280,0.504,1225,1557,0.787,859,2752,3611,1912,552,1164,1682,8566
9736,2018-4-13,Utah Jazz,82,19755,3139,6797,0.462,887,2425,0.366,2252,4372,0.515,1375,1766,0.779,740,2807,3547,1839,708,1155,1608,8540
9737,2018-4-13,Boston Celtics,82,19805,3141,6975,0.45,939,2492,0.377,2202,4483,0.491,1308,1697,0.771,767,2878,3645,1842,604,1092,1618,8529
9738,2018-4-13,Phoenix Suns,82,19705,3153,7141,0.442,763,2286,0.334,2390,4855,0.492,1453,1963,0.74,842,2776,3618,1743,569,1235,1807,8522
9739,2018-4-13,Detroit Pistons,82,19805,3208,7129,0.45,886,2373,0.373,2322,4756,0.488,1207,1621,0.745,830,2756,3586,1868,628,1046,1508,8509
9740,2018-4-13,Atlanta Hawks,82,19705,3130,7014,0.446,917,2544,0.36,2213,4470,0.495,1298,1654,0.785,742,2693,3435,1946,638,1230,1606,8475
9741,2018-4-13,Orlando Magic,82,19730,3182,7042,0.452,844,2405,0.351,2338,4637,0.504,1271,1678,0.757,722,2692,3414,1921,622,1143,1580,8479
9742,2018-4-13,Miami Heat,82,19930,3184,6997,0.455,903,2506,0.36,2281,4491,0.508,1209,1601,0.755,763,2801,3564,1862,620,1119,1648,8480
9743,2018-4-13,Chicago Bulls,82,19855,3170,7286,0.435,906,2550,0.355,2264,4736,0.478,1194,1576,0.758,790,2873,3663,1923,626,1090,1572,8440
9744,2018-4-13,San Antonio Spurs,82,19730,3202,6999,0.457,696,1977,0.352,2506,5022,0.499,1324,1715,0.772,849,2777,3626,1868,628,1040,1409,8424
9745,2018-4-13,Dallas Mavericks,82,19805,3128,7041,0.444,967,2688,0.36,2161,4353,0.496,1167,1530,0.763,666,2717,3383,1858,578,965,1578,8390
9746,2018-4-13,Memphis Grizzlies,82,19705,3013,6788,0.444,758,2152,0.352,2255,4636,0.486,1361,1732,0.786,779,2544,3323,1767,613,1182,1900,8145
9747,2018-4-13,Sacramento Kings,82,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,1008,1371,0.735,777,2578,3355,1769,643,1083,1639,8104
9748,2018-4-14,Golden State Warriors,82,19730,3509,6980,0.503,926,2369,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,1230,1606,9304
9749,2018-4-14,Houston Rockets,82,19755,3174,6906,0.46,1256,3470,0.362,1918,3436,0.558,1609,2061,0.781,739,2825,3564,1767,699,1081,1597,9213
9750,2018-4-14,New Orleans Pelicans,82,19955,3500,7241,0.483,837,2312,0.362,2663,4929,0.54,1324,1716,0.772,712,2924,3636,2195,657,1182,1570,9161
9751,2018-4-14,Toronto Raptors,82,19830,3383,7169,0.472,968,2703,0.358,2415,4466,0.541,1422,1790,0.794,800,2807,3607,1995,626,1045,1784,9156
9752,2018-4-14,Cleveland Cavaliers,82,19730,3311,6950,0.476,981,2636,0.372,2330,4314,0.54,1488,1909,0.779,694,2761,3455,1916,582,1091,1523,9091
9753,2018-4-14,Denver Nuggets,82,19880,3338,7102,0.47,940,2536,0.371,2398,4566,0.525,1404,1833,0.766,902,2748,3650,2058,627,1175,1533,9020
9754,2018-4-14,Philadelphia 76ers,82,19780,3349,7098,0.472,901,2445,0.369,2448,4653,0.526,1405,1868,0.752,893,2996,3889,2221,682,1301,1813,9004
9755,2018-4-14,Minnesota Timberwolves,82,19805,3365,7063,0.476,658,1845,0.357,2707,5218,0.519,1592,1980,0.804,848,2593,3441,1861,689,963,1495,8980
9756,2018-4-14,Los Angeles Clippers,82,19705,3302,7004,0.471,777,2196,0.354,2525,4808,0.525,1556,2095,0.743,832,2766,3598,1832,627,1154,1638,8937
9757,2018-4-14,Charlotte Hornets,82,19780,3197,7106,0.45,824,2233,0.369,2373,4873,0.487,1656,2216,0.747,826,2901,3727,1770,559,1011,1410,8874
9758,2018-4-14,Los Angeles Lakers,82,19905,3338,7248,0.461,822,2384,0.345,2516,4864,0.517,1364,1910,0.714,876,2926,3802,1949,633,1256,1738,8862
9759,2018-4-14,Oklahoma City Thunder,82,19830,3271,7220,0.453,881,2490,0.354,2390,4730,0.505,1421,1987,0.715,1024,2671,3695,1750,743,1102,1654,8844
9760,2018-4-14,Washington Wizards,82,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,1378,1785,0.772,823,2713,3536,2065,645,1152,1746,8742
9761,2018-4-14,Brooklyn Nets,82,19855,3136,7114,0.441,1041,2924,0.356,2095,4190,0.5,1428,1850,0.772,792,2851,3643,1942,512,1167,1688,8741
9762,2018-4-14,Milwaukee Bucks,82,19830,3257,6807,0.478,718,2024,0.355,2539,4783,0.531,1499,1916,0.782,688,2579,3267,1905,722,1078,1752,8731
9763,2018-4-14,Portland Trail Blazers,82,19755,3222,7132,0.452,845,2308,0.366,2377,4824,0.493,1372,1715,0.8,835,2893,3728,1599,573,1067,1599,8661
9764,2018-4-14,Indiana Pacers,82,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,1048,1543,8656
9765,2018-4-14,New York Knicks,82,19830,3334,7194,0.463,673,1914,0.352,2661,5280,0.504,1225,1557,0.787,859,2752,3611,1912,552,1164,1682,8566
9766,2018-4-14,Utah Jazz,82,19755,3139,6797,0.462,887,2425,0.366,2252,4372,0.515,1375,1766,0.779,740,2807,3547,1839,708,1155,1608,8540
9767,2018-4-14,Boston Celtics,82,19805,3141,6975,0.45,939,2492,0.377,2202,4483,0.491,1308,1697,0.771,767,2878,3645,1842,604,1092,1618,8529
9768,2018-4-14,Phoenix Suns,82,19705,3153,7141,0.442,763,2286,0.334,2390,4855,0.492,1453,1963,0.74,842,2776,3618,1743,569,1235,1807,8522
9769,2018-4-14,Detroit Pistons,82,19805,3208,7129,0.45,886,2373,0.373,2322,4756,0.488,1207,1621,0.745,830,2756,3586,1868,628,1046,1508,8509
9770,2018-4-14,Atlanta Hawks,82,19705,3130,7014,0.446,917,2544,0.36,2213,4470,0.495,1298,1654,0.785,742,2693,3435,1946,638,1230,1606,8475
9771,2018-4-14,Orlando Magic,82,19730,3182,7042,0.452,844,2405,0.351,2338,4637,0.504,1271,1678,0.757,722,2692,3414,1921,622,1143,1580,8479
9772,2018-4-14,Miami Heat,82,19930,3184,6997,0.455,903,2506,0.36,2281,4491,0.508,1209,1601,0.755,763,2801,3564,1862,620,1119,1648,8480
9773,2018-4-14,Chicago Bulls,82,19855,3170,7286,0.435,906,2550,0.355,2264,4736,0.478,1194,1576,0.758,790,2873,3663,1923,626,1090,1572,8440
9774,2018-4-14,San Antonio Spurs,82,19730,3202,6999,0.457,696,1977,0.352,2506,5022,0.499,1324,1715,0.772,849,2777,3626,1868,628,1040,1409,8424
9775,2018-4-14,Dallas Mavericks,82,19805,3128,7041,0.444,967,2688,0.36,2161,4353,0.496,1167,1530,0.763,666,2717,3383,1858,578,965,1578,8390
9776,2018-4-14,Memphis Grizzlies,82,19705,3013,6788,0.444,758,2152,0.352,2255,4636,0.486,1361,1732,0.786,779,2544,3323,1767,613,1182,1900,8145
9777,2018-4-14,Sacramento Kings,82,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,1008,1371,0.735,777,2578,3355,1769,643,1083,1639,8104
9778,2018-4-15,Golden State Warriors,82,19730,3509,6980,0.503,926,2369,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,1230,1606,9304
9779,2018-4-15,Houston Rockets,82,19755,3174,6906,0.46,1256,3470,0.362,1918,3436,0.558,1609,2061,0.781,739,2825,3564,1767,699,1081,1597,9213
9780,2018-4-15,New Orleans Pelicans,82,19955,3500,7241,0.483,837,2312,0.362,2663,4929,0.54,1324,1716,0.772,712,2924,3636,2195,657,1182,1570,9161
9781,2018-4-15,Toronto Raptors,82,19830,3383,7169,0.472,968,2703,0.358,2415,4466,0.541,1422,1790,0.794,800,2807,3607,1995,626,1045,1784,9156
