ticket_handle,game_handle,v,v+,t,h,h+,cuttoff_date,outcomes,visitor,home,sport
2632,55,1.65,2.25,2.9,4.9,3.9,2017-12-16 21:00:00.0,v,BOSTON,MEMPHIS,BKL
2632,16,1.4,1.8,3.6,5.5,4.0,2017-12-16 13:00:00.0,v+ v,TROY,NORTH TEXAS,CFB
2632,37,3.5,4.4,2.55,2.45,1.85,2017-12-15 19:00:00.0,v,MIAMI,CHARLOTTE,BKL
2632,48,3.0,3.7,2.2,3.0,2.35,2017-12-16 19:00:00.0,t,PORTLAND,CHARLOTTE,BKL
2632,18,4.3,5.8,3.7,1.7,1.35,2017-12-16 15:30:00.0,v+ v,BOISE ST.,OREGON,CFB
2632,12,1.8,2.4,3.2,3.4,2.8,2017-12-16 23:59:00.0,t,DALLAS,OAKLAND,FTB
2632,17,1.4,1.8,3.6,5.5,4.0,2017-12-16 14:30:00.0,h+ h,WESTERN KENTUCKY,GEORGIA ST.,CFB
2632,31,2.0,2.8,7.0,2.3,1.65,2017-12-16 19:00:00.0,h,DALLAS,PHILADELPHIA,HKY
2632,50,2.35,3.0,2.2,3.7,3.0,2017-12-16 19:30:00.0,h+ h,OKLAHOMA CITY,NEW YORK,BKL
2584,24,1.15,1.3,4.5,8.0,5.5,2017-09-14 23:59:00.0,v+ v,OKLAHOMA ST.,PITTSBURGH,CFB
2584,25,2.0,2.6,3.0,3.2,2.6,2017-09-14 23:59:00.0,t,UCLA,MEMPHIS,CFB
2584,26,5.5,8.0,4.5,1.3,1.15,2017-09-14 23:59:00.0,h+ h,BAYLOR,DUKE,CFB
2584,27,5.2,7.5,4.0,1.4,1.2,2017-09-14 23:59:00.0,h+ h,MIDDLE TENNESSEE ST,MINNESOTA,CFB
2584,20,2.15,2.8,2.9,3.1,2.5,2017-09-14 23:59:00.0,v+ v,OTTAWA,MONTREAL,FTB
2584,21,1.15,1.3,4.5,8.0,5.5,2017-09-14 23:59:00.0,v+ v,NOTRE DAME,BOSTON COLLEGE,CFB
2584,22,5.0,7.0,3.9,1.5,1.25,2017-09-14 23:59:00.0,h+ h,CONNECTICUT,VIRGINIA,CFB
2584,28,2.0,2.6,3.0,3.2,2.6,2017-09-14 23:59:00.0,v+ v,CLEMSON,LOUISVILLE,CFB
2584,4,1.4,1.8,3.6,5.5,4.0,2017-09-14 23:59:00.0,v+ v,NEW ENGLAND,NEW ORLEANS,FTB
2584,8,4.0,5.5,3.6,1.8,1.4,2017-09-14 23:59:00.0,h,BUFFALO,CAROLINA,FTB
2584,59,1.8,2.5,2.5,2.0,1.6,2017-09-13 19:00:00.0,v t,BALTIMORE,TORONTO,BBL
2584,58,2.8,4.0,2.9,1.4,1.2,2017-09-13 19:00:00.0,v+ v,ATLANTA,WASHINGTON,BBL
2584,55,1.25,1.55,2.5,3.7,2.7,2017-09-12 22:15:00.0,v+ v,LOS ANGELES-D,SAN FRANCISCO,BBL
2584,54,1.55,1.95,2.6,2.6,1.9,2017-09-12 22:00:00.0,v t,HOUSTON,LA ANAHEIM,BBL
2584,57,2.1,2.7,2.7,1.85,1.45,2017-09-13 14:15:00.0,v+ v,CHICAGO-S,KANSAS CITY,BBL
2584,51,2.2,2.8,2.7,1.8,1.4,2017-09-12 20:00:00.0,h+ h,SAN DIEGO,MINNESOTA,BBL
2584,50,1.8,2.5,2.5,2.0,1.6,2017-09-12 20:00:00.0,v+ v,SEATTLE,TEXAS,BBL
2584,53,1.8,2.5,2.5,2.0,1.6,2017-09-12 21:30:00.0,v+ v,COLORADO,ARIZONA,BBL
2584,52,2.2,2.8,2.7,1.8,1.4,2017-09-12 20:15:00.0,h+ h,CINCINNATI,ST. LOUIS,BBL
2584,88,6.5,0.0,4.0,0.0,1.35,2017-09-13 14:45:00.0,v,BESIKTAS,FC PORTO,SCR
2584,89,2.8,0.0,3.0,0.0,2.2,2017-09-13 14:45:00.0,h,BORUSSIA DORTMUND,TOTTENHAM HOT,SCR
2584,82,2.4,0.0,2.8,0.0,2.7,2017-09-12 14:45:00.0,t,ATLETICO MADRID,AS ROMA,SCR
2584,83,4.5,0.0,3.5,0.0,1.55,2017-09-12 14:45:00.0,h,JUVENTUS,BARCELONA,SCR
2584,80,5.5,0.0,3.7,0.0,1.45,2017-09-12 14:45:00.0,v,CSKA MOSCOW,BENFICA,SCR
2584,81,1.1,0.0,6.0,0.0,9.9,2017-09-12 14:45:00.0,v,PARIS ST. GERMAIN,CELTIC GLASGOW,SCR
2584,86,1.3,0.0,4.25,0.0,7.0,2017-09-13 14:45:00.0,v,MANCHESTER CITY,FEYENOORD,SCR
2584,87,1.9,0.0,3.0,0.0,3.4,2017-09-13 14:45:00.0,h,NAPOLI,SHAKHTAR DONETSK,SCR
2584,84,2.8,0.0,3.0,0.0,2.2,2017-09-12 14:45:00.0,v,SPORTING CP LISBON,OLYMPIAKOS PIREUS,SCR
2584,85,4.5,0.0,3.5,0.0,1.55,2017-09-13 14:45:00.0,t,FC SEVILLA,LIVERPOOL,SCR
2584,3,3.5,4.4,3.4,2.1,1.55,2017-09-14 23:59:00.0,h+ h,MINNESOTA,PITTSBURGH,FTB
2584,7,1.3,1.6,3.8,6.2,4.5,2017-09-14 23:59:00.0,t,ARIZONA,INDIANAPOLIS,FTB
2584,39,4.0,5.5,3.6,1.8,1.4,2017-09-14 23:59:00.0,h,ARIZONA ST.,TEXAS TECH,CFB
2584,38,1.85,2.4,3.2,3.3,2.7,2017-09-14 23:59:00.0,h,KANSAS ST.,VANDERBILT,CFB
2584,31,4.0,5.5,3.6,1.8,1.4,2017-09-14 23:59:00.0,v+ v,PURDUE,MISSOURI,CFB
2584,36,3.7,4.8,3.5,2.0,1.5,2017-09-14 23:59:00.0,v+ v,KENTUCKY,SOUTH CAROLINA,CFB
2584,35,1.4,1.8,3.6,5.5,4.0,2017-09-14 23:59:00.0,h+ h,LOUISIANA ST.,MISSISSIPPI ST.,CFB
2584,60,2.3,3.0,2.8,1.7,1.35,2017-09-13 19:00:00.0,v+ v,OAKLAND,BOSTON,BBL
2584,61,2.65,3.6,2.9,1.5,1.25,2017-09-13 20:00:00.0,h+ h,NEW YORK-M,CHICAGO-C,BBL
2584,62,1.75,2.4,2.5,2.1,1.65,2017-09-13 20:00:00.0,v+ v,SEATTLE,TEXAS,BBL
2584,64,2.1,2.7,2.7,1.85,1.45,2017-09-13 20:00:00.0,h+ h t,SAN DIEGO,MINNESOTA,BBL
2584,65,2.2,2.8,2.7,1.8,1.4,2017-09-13 20:15:00.0,v+ v,CINCINNATI,ST. LOUIS,BBL
2584,66,2.1,2.7,2.7,1.85,1.45,2017-09-13 21:30:00.0,h+ h,COLORADO,ARIZONA,BBL
2584,67,1.55,1.95,2.6,2.6,1.9,2017-09-13 22:00:00.0,h+ h,HOUSTON,LA ANAHEIM,BBL
2584,68,1.35,1.75,2.4,3.1,2.35,2017-09-13 22:00:00.0,v+ v,LOS ANGELES-D,SAN FRANCISCO,BBL
2584,2,4.0,5.5,3.6,1.8,1.4,2017-09-14 23:59:00.0,h+ h,CHICAGO,TAMPA BAY,FTB
2584,6,2.2,2.8,2.8,3.0,2.4,2017-09-14 23:59:00.0,v+ v,TENNESSEE,JACKSONVILLE,FTB
2584,99,4.0,0.0,3.2,0.0,1.7,2017-09-14 23:59:00.0,h,LEGANES,SD EIBAR,SCR
2584,98,3.6,0.0,3.0,0.0,1.85,2017-09-14 23:59:00.0,h,BRIGHTON &HOVE ALBION,BOURNEMOUTH,SCR
2584,91,6.5,0.0,4.0,0.0,1.35,2017-09-13 22:00:00.0,h,MINNESOTA,VANCOUVER,SCR
2584,90,5.5,0.0,3.7,0.0,1.45,2017-09-13 19:00:00.0,h,NEW ENGLAND,ATLANTA,SCR
2584,93,2.8,0.0,3.0,0.0,2.2,2017-09-14 13:00:00.0,h,EVERTON,ATALANTA,SCR
2584,92,1.4,0.0,3.8,0.0,6.0,2017-09-14 13:00:00.0,v,AC MILAN,AUSTRIA WIEN,SCR
2584,95,2.7,0.0,2.8,0.0,2.4,2017-09-14 15:00:00.0,t,ATHLETIC BILBAO,HERTHA BSC BERLIN,SCR
2584,94,9.0,0.0,5.0,0.0,1.2,2017-09-14 15:00:00.0,h,FC KOLN,ARSENAL,SCR
2584,97,2.25,0.0,2.75,0.0,3.0,2017-09-14 23:59:00.0,v,GIRONDINS BORDEAUX,FC TOULOUSE,SCR
2584,96,3.6,0.0,3.0,0.0,1.85,2017-09-14 23:59:00.0,h,HAMBURGER SV,HANNOVER 96,SCR
2584,11,5.5,8.0,4.5,1.3,1.15,2017-09-14 23:59:00.0,t,SAN FRANCISCO,SEATTLE,FTB
2584,10,2.8,3.4,3.2,2.4,1.8,2017-09-14 23:59:00.0,t,MIAMI,LOS ANGELES-CH,FTB
2584,13,2.1,2.7,2.9,3.1,2.5,2017-09-14 23:59:00.0,h+ h,DALLAS,DENVER,FTB
2584,12,2.5,3.1,2.9,2.7,2.1,2017-09-14 23:59:00.0,v,WASHINGTON,LOS ANGELES-R,FTB
2584,15,2.7,3.3,3.1,2.5,1.9,2017-09-14 23:59:00.0,v+ v,DETROIT,NEW YORK-G,FTB
2584,14,2.5,3.1,2.9,2.7,2.1,2017-09-14 23:59:00.0,h+ h,GREEN BAY,ATLANTA,FTB
2584,17,1.65,2.2,3.4,3.9,3.2,2017-09-14 23:59:00.0,v+ v,SASKATCHEWAN,HAMILTON,FTB
2584,16,3.3,4.0,3.4,2.2,1.6,2017-09-14 20:15:00.0,v,HOUSTON,CINCINNATI,FTB
2584,19,5.2,7.5,4.0,1.4,1.2,2017-09-14 23:59:00.0,h+ h,BRITISH COLUMBIA,CALGARY,FTB
2584,18,2.05,2.6,2.9,3.1,2.5,2017-09-14 23:59:00.0,h+ h,EDMONTON,TORONTO,FTB
2584,48,1.8,2.5,2.5,2.0,1.6,2017-09-12 19:30:00.0,h+ h,PITTSBURGH,MILWAUKEE,BBL
2584,49,2.65,3.6,2.9,1.5,1.25,2017-09-12 20:00:00.0,h+ h,NEW YORK-M,CHICAGO-C,BBL
2584,46,3.25,5.0,3.0,1.25,1.15,2017-09-12 19:00:00.0,h+ h,DETROIT,CLEVELAND,BBL
2584,47,2.2,2.8,2.7,1.8,1.4,2017-09-12 19:00:00.0,h+ h,OAKLAND,BOSTON,BBL
2584,44,2.2,2.8,2.7,1.8,1.4,2017-09-12 19:00:00.0,v+ v,ATLANTA,WASHINGTON,BBL
2584,45,1.6,2.0,2.5,2.5,1.8,2017-09-12 19:00:00.0,h t,BALTIMORE,TORONTO,BBL
2584,42,1.3,1.6,3.8,6.2,4.5,2017-09-14 23:59:00.0,t,STANFORD,SAN DIEGO ST.,CFB
2584,43,2.2,2.8,2.7,1.8,1.4,2017-09-12 13:15:00.0,h t,CHICAGO-S,KANSAS CITY,BBL
2584,41,1.9,2.5,3.1,3.3,2.7,2017-09-14 23:59:00.0,h+ h,MISSISSIPPI,CALIFORNIA,CFB
2584,1,4.3,5.8,3.7,1.7,1.35,2017-09-14 23:59:00.0,h+ h,CLEVELAND,BALTIMORE,FTB
2584,5,3.3,4.0,3.4,2.2,1.6,2017-09-14 23:59:00.0,h,PHILADELPHIA,KANSAS CITY,FTB
2584,9,5.5,8.0,4.5,1.3,1.15,2017-09-14 23:59:00.0,h+ h,NEW YORK-J,OAKLAND,FTB
2584,77,1.8,2.5,2.5,2.0,1.6,2017-09-14 20:00:00.0,v+ v,SEATTLE,TEXAS,BBL
2584,75,2.8,4.0,2.9,1.4,1.2,2017-09-14 19:00:00.0,h t,KANSAS CITY,CLEVELAND,BBL
2584,74,2.65,3.6,2.9,1.5,1.25,2017-09-14 19:00:00.0,h+ h,BALTIMORE,NEW YORK-Y,BBL
2584,73,2.5,3.3,2.8,1.6,1.3,2017-09-14 19:00:00.0,h+ h,ATLANTA,WASHINGTON,BBL
2584,72,2.3,3.0,2.8,1.7,1.35,2017-09-14 15:30:00.0,h+ h,COLORADO,ARIZONA,BBL
2584,71,2.8,4.0,2.9,1.4,1.2,2017-09-14 13:45:00.0,h+ h,CINCINNATI,ST. LOUIS,BBL
2584,70,2.8,4.0,2.9,1.4,1.2,2017-09-14 13:30:00.0,h+ h,OAKLAND,BOSTON,BBL
2584,79,1.5,1.9,2.6,2.6,2.0,2017-09-14 22:00:00.0,v+ v,HOUSTON,LA ANAHEIM,BBL
2584,78,2.3,3.0,2.8,1.7,1.35,2017-09-14 20:00:00.0,h t,TORONTO,MINNESOTA,BBL
2626,24,9.5,0.0,5.5,0.0,1.15,2017-12-05 23:59:00.0,v,BESIKTAS,RB LEIPZIG,SCR
2626,25,6.5,0.0,4.0,0.0,1.35,2017-12-05 23:59:00.0,h,BORUSSIA DORTMUND,REAL MADRID,SCR
2626,27,3.6,4.6,2.6,2.4,1.8,2017-12-05 19:00:00.0,h+ h,GONZAGA,VILLANOVA,CBK
2626,20,1.1,0.0,6.0,0.0,9.9,2017-12-05 14:45:00.0,v,JUVENTUS,OLYMPIAKOS PIREUS,SCR
2626,21,1.15,0.0,5.5,0.0,9.5,2017-12-05 23:59:00.0,h,NAPOLI,FEYENOORD,SCR
2626,22,2.6,0.0,2.8,0.0,2.5,2017-12-05 23:59:00.0,h,MANCHESTER CITY,SHAKHTAR DONETSK,SCR
2626,23,9.0,0.0,5.0,0.0,1.2,2017-12-05 23:59:00.0,h,MONACO,FC PORTO,SCR
2626,29,3.1,3.8,2.3,2.8,2.2,2017-12-05 19:00:00.0,h,VIRGINIA,WEST VIRGINIA,CBK
2626,1,2.5,3.3,7.0,1.9,1.45,2017-12-05 19:00:00.0,v+ v,NEW JERSEY,COLUMBUS,HKY
2626,3,1.85,2.6,7.0,2.5,1.75,2017-12-05 19:30:00.0,v,ST. LOUIS,MONTREAL,HKY
2626,2,2.3,3.0,7.0,2.05,1.5,2017-12-05 19:30:00.0,v,NEW YORK-R,PITTSBURGH,HKY
2626,5,2.7,3.5,7.0,1.85,1.4,2017-12-05 19:30:00.0,h+ h,NEW YORK-I,TAMPA BAY,HKY
2626,4,1.5,2.05,7.0,3.0,2.3,2017-12-05 19:30:00.0,h+ h,WINNIPEG,DETROIT,HKY
2626,7,2.3,3.0,7.0,2.05,1.5,2017-12-05 21:00:00.0,v+ v,BUFFALO,COLORADO,HKY
2626,6,2.1,2.9,7.0,2.2,1.6,2017-12-05 20:30:00.0,v+ v,NASHVILLE,DALLAS,HKY
2626,9,2.2,3.0,7.0,2.1,1.55,2017-12-05 22:00:00.0,h t,ANAHEIM,VEGAS,HKY
2626,8,1.9,2.7,7.0,2.4,1.7,2017-12-05 22:00:00.0,h+ h,CAROLINA,VANCOUVER,HKY
2626,11,8.0,9.0,5.0,1.2,1.1,2017-12-05 19:30:00.0,h+ h,PHOENIX,TORONTO,BKL
2626,10,2.2,3.0,7.0,2.1,1.55,2017-12-05 22:00:00.0,h+ h,MINNESOTA,LOS ANGELES,HKY
2626,13,3.8,4.8,2.8,2.3,1.7,2017-12-05 22:00:00.0,v+ v,WASHINGTON,PORTLAND,BKL
2626,12,3.8,4.8,2.8,2.3,1.7,2017-12-05 20:00:00.0,h,UTAH,OKLAHOMA CITY,BKL
2626,15,2.3,0.0,2.7,0.0,2.8,2017-12-05 14:45:00.0,v,BASEL,BENFICA,SCR
2626,14,8.0,0.0,4.5,0.0,1.25,2017-12-05 14:45:00.0,h,CSKA MOSCOW,MANCHESTER UTD,SCR
2626,17,2.7,0.0,2.8,0.0,2.4,2017-12-05 14:45:00.0,h,PARIS ST. GERMAIN,BAYERN MUNICH,SCR
2626,16,4.3,0.0,3.4,0.0,1.6,2017-12-05 14:45:00.0,v,ANDERLECHT,CELTIC GLASGOW,SCR
2626,19,7.5,0.0,4.0,0.0,1.3,2017-12-05 14:45:00.0,h,SPORTING CP LISBON,BARCELONA,SCR
2626,18,3.6,0.0,3.0,0.0,1.85,2017-12-05 14:45:00.0,t,ATLETICO MADRID,CHELSEA,SCR
2626,31,1.8,2.4,2.6,4.6,3.6,2017-12-05 19:00:00.0,t,TEXAS,VIRGINIA COMMONWEALTH,CBK
2626,30,3.1,3.8,2.3,2.8,2.2,2017-12-05 19:00:00.0,h,VERMONT,MARQUETTE,CBK
2626,37,3.6,4.6,2.6,2.4,1.8,2017-12-05 21:00:00.0,h+ h,UTAH,BUTLER,CBK
2626,36,3.6,4.6,2.6,2.4,1.8,2017-12-05 21:00:00.0,h,CONNECTICUT,SYRACUSE,CBK
2626,35,3.4,4.2,2.55,2.5,1.9,2017-12-05 21:00:00.0,h+ h,SOUTHERN METHODIST,TEXAS CHRISTIAN,CBK
2626,34,1.7,2.3,2.8,4.8,3.8,2017-12-05 21:00:00.0,h,MINNESOTA,NEBRASKA,CBK
2626,33,2.4,3.1,2.2,3.7,3.0,2017-12-05 21:00:00.0,t,TEXAS A&M,ARIZONA,CBK
2626,32,3.6,4.6,2.6,2.4,1.8,2017-12-05 20:00:00.0,h t,NEVADA,TEXAS TECH,CBK
2543,58,3.8,0.0,3.0,0.0,1.8,2017-05-13 19:00:00.0,v,PHILADELPHIA,DC,SCR
2543,56,3.2,0.0,2.9,0.0,2.1,2017-05-13 16:00:00.0,h,SAN JOSE,COLORADO,SCR
2543,42,1.7,0.0,3.2,0.0,4.0,2017-05-13 09:30:00.0,v,BAYERN MUNICH,RB LEIPZIG,SCR
2543,43,3.0,0.0,2.75,0.0,2.25,2017-05-13 09:30:00.0,t,FC INGOLSTADT 04,SC FREIBURG,SCR
2543,60,5.0,0.0,3.6,0.0,1.5,2017-05-13 19:30:00.0,h,SALT LAKE,NEW ENGLAND,SCR
2543,61,3.2,0.0,3.0,0.0,2.0,2017-05-13 21:00:00.0,h,SEATTLE,CHICAGO,SCR
2543,62,6.5,0.0,4.0,0.0,1.35,2017-05-13 23:59:00.0,v,US SASSUOLO,INTER-MILAN,SCR
2543,63,3.6,0.0,3.0,0.0,1.85,2017-05-13 23:59:00.0,h,HULL CITY,CRYSTAL PALACE,SCR
2543,64,6.5,0.0,4.0,0.0,1.35,2017-05-13 23:59:00.0,h,PESCARA,BOLOGNA,SCR
2543,65,2.2,0.0,3.0,0.0,2.8,2017-05-13 23:59:00.0,h,EMPOLI,CAGLIARI,SCR
2543,66,4.3,0.0,3.4,0.0,1.6,2017-05-13 23:59:00.0,h,UDINESE,FC CROTONE,SCR
2543,67,1.45,0.0,3.7,0.0,5.5,2017-05-13 23:59:00.0,v,NAPOLI,TORINO,SCR
2543,68,4.3,0.0,3.4,0.0,1.6,2017-05-13 23:59:00.0,t,CHIEVO,SAMPDORIA,SCR
2543,69,1.55,0.0,3.5,0.0,4.5,2017-05-13 23:59:00.0,h,GENOA CFC,PALERMO,SCR
2543,32,2.2,2.8,2.7,1.8,1.4,2017-05-13 20:00:00.0,v t,PITTSBURGH,ARIZONA,BBL
2543,53,4.5,0.0,3.5,0.0,1.55,2017-05-13 12:30:00.0,h,GRANADA CF,CA OSASUNA,SCR
2543,24,2.3,3.0,2.8,1.7,1.35,2017-05-13 19:00:00.0,h+ h,PHILADELPHIA,WASHINGTON,BBL
2543,25,1.8,2.5,2.5,2.0,1.6,2017-05-13 19:00:00.0,v+ v,ATLANTA,MIAMI,BBL
2543,26,1.9,2.6,2.6,1.95,1.55,2017-05-13 19:00:00.0,h+ h,NEW YORK-M,MILWAUKEE,BBL
2543,27,1.6,2.0,2.5,2.5,1.8,2017-05-13 19:00:00.0,h t,SAN DIEGO,CHICAGO-S,BBL
2543,21,1.6,2.0,2.5,2.5,1.8,2017-05-13 16:00:00.0,h+ h,CHICAGO-C,ST. LOUIS,BBL
2543,48,1.75,0.0,3.1,0.0,3.9,2017-05-13 10:00:00.0,v,SOUTHAMPTON,MIDDLESBROUGH,SCR
2543,49,1.65,0.0,3.3,0.0,4.2,2017-05-13 10:00:00.0,v,SWANSEA CITY,SUNDERLAND,SCR
2543,46,2.4,0.0,2.8,0.0,2.7,2017-05-13 09:30:00.0,v,TSG 1899 HOFFENHEIM,BREMEN,SCR
2543,23,2.1,2.7,2.7,1.85,1.45,2017-05-13 16:00:00.0,v+ v,MINNESOTA,CLEVELAND,BBL
2543,44,1.9,0.0,3.0,0.0,3.4,2017-05-13 09:30:00.0,v,HERTHA BSC BERLIN,SV DARMSTADT 98,SCR
2543,45,4.0,0.0,3.2,0.0,1.7,2017-05-13 09:30:00.0,t,MONCHENGLADBACH,VFL WOLFSBURG,SCR
2543,28,2.7,3.7,2.5,1.55,1.25,2017-05-13 13:00:00.0,h+ h,TAMPA BAY,BOSTON,BBL
2543,29,1.65,2.1,2.5,2.4,1.75,2017-05-13 19:15:00.0,h t,BALTIMORE,KANSAS CITY,BBL
2543,40,3.6,0.0,3.0,0.0,1.85,2017-05-13 09:30:00.0,t,HAMBURGER SV,SCHALKE,SCR
2543,41,5.0,0.0,3.6,0.0,1.5,2017-05-13 09:30:00.0,h,EINTRACHT FRANKFURT,FSV MAINZ 05,SCR
2543,1,1.8,2.5,0.0,2.4,1.7,2017-05-12 21:00:00.0,v,NASHVILLE,ANAHEIM,HKY
2543,3,3.6,4.6,2.6,2.4,1.8,2017-05-12 20:00:00.0,t,BOSTON,WASHINGTON,BKL
2543,2,2.7,3.5,0.0,1.6,1.3,2017-05-13 19:00:00.0,v,OTTAWA,PITTSBURGH,HKY
2543,4,1.6,2.0,2.5,2.5,1.8,2017-05-12 19:00:00.0,v+ v,HOUSTON,NEW YORK-Y,BBL
2543,7,2.0,2.6,2.6,1.9,1.5,2017-05-12 19:00:00.0,v+ v,ATLANTA,MIAMI,BBL
2543,6,1.9,2.6,2.6,1.95,1.55,2017-05-12 19:00:00.0,h+ h,SEATTLE,TORONTO,BBL
2543,9,2.3,3.0,2.8,1.7,1.35,2017-05-12 19:00:00.0,v t,TAMPA BAY,BOSTON,BBL
2543,8,1.9,2.6,2.6,1.95,1.55,2017-05-12 19:00:00.0,v t,MINNESOTA,CLEVELAND,BBL
2543,52,1.5,0.0,3.6,0.0,5.0,2017-05-13 12:30:00.0,v,ARSENAL,STOKE CITY,SCR
2543,47,4.0,0.0,3.2,0.0,1.7,2017-05-13 10:00:00.0,h,BURNLEY,BOURNEMOUTH,SCR
2543,38,3.6,0.0,3.0,0.0,1.85,2017-05-13 09:30:00.0,t,FC KOLN,BAYERN LEVERKUSEN,SCR
2543,70,1.5,0.0,3.6,0.0,5.0,2017-05-13 23:59:00.0,v,LIVERPOOL,WEST HAM UTD,SCR
2543,59,3.1,0.0,2.8,0.0,2.15,2017-05-13 19:00:00.0,t,KANSAS CITY,ORLANDO,SCR
2543,14,1.9,2.6,2.6,1.95,1.55,2017-05-12 20:15:00.0,v t,CHICAGO-C,ST. LOUIS,BBL
2543,11,1.75,2.4,2.5,2.1,1.65,2017-05-12 20:00:00.0,h+ h,NEW YORK-M,MILWAUKEE,BBL
2543,10,1.8,2.5,2.5,2.0,1.6,2017-05-12 20:00:00.0,h+ h,OAKLAND,TEXAS,BBL
2543,39,1.35,0.0,4.0,0.0,6.5,2017-05-13 09:30:00.0,t,BORUSSIA DORTMUND,FC AUGSBURG,SCR
2543,12,1.9,2.6,2.6,1.95,1.55,2017-05-12 20:00:00.0,v+ v,SAN DIEGO,CHICAGO-S,BBL
2543,15,1.25,1.5,2.9,3.6,2.65,2017-05-12 20:30:00.0,v+ v,LOS ANGELES-D,COLORADO,BBL
2543,22,1.9,2.6,2.6,1.95,1.55,2017-05-13 16:00:00.0,h+ h,CINCINNATI,SAN FRANCISCO,BBL
2543,16,2.0,2.6,2.6,1.9,1.5,2017-05-12 21:30:00.0,h+ h,PITTSBURGH,ARIZONA,BBL
2543,33,1.8,2.5,2.5,2.0,1.6,2017-05-13 21:00:00.0,v t,DETROIT,LA ANAHEIM,BBL
2543,54,3.6,0.0,3.0,0.0,1.85,2017-05-13 14:45:00.0,t,AC MILAN,ATALANTA,SCR
2543,57,3.2,0.0,3.0,0.0,2.0,2017-05-13 17:00:00.0,v,COLUMBUS,MONTREAL,SCR
2543,30,1.75,2.4,2.5,2.1,1.65,2017-05-13 20:00:00.0,h t,OAKLAND,TEXAS,BBL
2543,51,3.3,0.0,3.0,0.0,1.95,2017-05-13 12:00:00.0,h,LAZIO,FIORENTINA,SCR
2543,36,4.2,0.0,3.3,0.0,1.65,2017-05-12 21:00:00.0,h,VANCOUVER,HOUSTON,SCR
2543,35,1.2,0.0,5.0,0.0,9.0,2017-05-12 15:00:00.0,v,CHELSEA,WEST BROMWICH,SCR
2543,34,7.5,0.0,4.0,0.0,1.3,2017-05-12 14:45:00.0,h,WATFORD,EVERTON,SCR
2543,55,7.0,0.0,4.25,0.0,1.3,2017-05-13 15:00:00.0,h,MINNESOTA,TORONTO,SCR
2543,37,9.95,0.0,6.25,0.0,1.05,2017-05-13 07:30:00.0,h,LEICESTER CITY,MANCHESTER CITY,SCR
2543,18,2.35,3.1,2.4,1.75,1.35,2017-05-12 22:15:00.0,h t,CINCINNATI,SAN FRANCISCO,BBL
2543,31,1.6,2.0,2.5,2.5,1.8,2017-05-13 20:00:00.0,v+ v,LOS ANGELES-D,COLORADO,BBL
2543,50,3.0,0.0,2.75,0.0,2.25,2017-05-13 10:00:00.0,v,VALENCIA,ESPANYOL BARCELONA,SCR
2542,56,6.0,0.0,3.8,0.0,1.4,2017-05-11 15:00:00.0,t,CELTA DE VIGO,MANCHESTER UTD,SCR
2542,54,2.3,0.0,2.7,0.0,2.8,2017-05-10 14:45:00.0,h,REAL MADRID,ATLETICO MADRID,SCR
2542,37,1.75,2.4,2.5,2.1,1.65,2017-05-10 20:00:00.0,h+ h,BOSTON,MILWAUKEE,BBL
2542,22,1.6,2.0,2.5,2.5,1.8,2017-05-09 20:00:00.0,v+ v,MINNESOTA,CHICAGO-S,BBL
2542,29,2.3,3.0,2.8,1.7,1.35,2017-05-10 14:00:00.0,h+ h,ATLANTA,HOUSTON,BBL
2542,53,1.85,0.0,3.0,0.0,3.6,2017-05-10 14:45:00.0,v,ARSENAL,SOUTHAMPTON,SCR
2542,52,6.0,0.0,3.8,0.0,1.4,2017-05-09 14:45:00.0,h,MONACO,JUVENTUS,SCR
2542,24,1.75,2.4,2.5,2.1,1.65,2017-05-09 21:30:00.0,v+ v,DETROIT,ARIZONA,BBL
2542,25,1.9,2.6,2.6,1.95,1.55,2017-05-09 22:00:00.0,v+ v,LA ANAHEIM,OAKLAND,BBL
2542,26,2.35,3.1,2.4,1.75,1.35,2017-05-09 22:00:00.0,h t,PITTSBURGH,LOS ANGELES-D,BBL
2542,27,1.65,2.1,2.5,2.4,1.75,2017-05-10 13:00:00.0,v+ v,SEATTLE,PHILADELPHIA,BBL
2542,20,1.45,1.85,2.7,2.7,2.1,2017-05-09 19:30:00.0,h+ h,BOSTON,MILWAUKEE,BBL
2542,21,2.65,3.6,2.9,1.5,1.25,2017-05-09 20:00:00.0,h+ h,ATLANTA,HOUSTON,BBL
2542,48,1.75,2.4,2.5,2.1,1.65,2017-05-11 20:30:00.0,h+ h,LOS ANGELES-D,COLORADO,BBL
2542,49,1.9,2.6,2.6,1.95,1.55,2017-05-11 21:30:00.0,h t,PITTSBURGH,ARIZONA,BBL
2542,47,1.9,2.6,2.6,1.95,1.55,2017-05-11 20:00:00.0,v t,MINNESOTA,CHICAGO-S,BBL
2542,44,1.85,2.6,2.15,2.1,1.6,2017-05-11 19:00:00.0,v t,HOUSTON,NEW YORK-Y,BBL
2542,45,2.1,2.7,2.7,1.85,1.45,2017-05-11 19:00:00.0,h+ h,SEATTLE,TORONTO,BBL
2542,28,1.9,2.6,2.6,1.95,1.55,2017-05-10 13:00:00.0,v t,SAN FRANCISCO,NEW YORK-M,BBL
2542,40,2.7,3.7,2.5,1.55,1.25,2017-05-10 22:00:00.0,h+ h,PITTSBURGH,LOS ANGELES-D,BBL
